id,discipline_semester_id,student_id,need_to_study
469975,20604,13523,true
469976,20605,13523,false
469977,20599,13524,true
469978,20600,13524,true
469979,20601,13524,true
469980,20602,13524,true
469981,20603,13524,true
469982,20604,13524,true
469983,20605,13524,false
470036,21175,13532,true
470037,21176,13532,true
470038,21177,13532,true
470039,21178,13532,true
470040,21179,13532,true
470041,21180,13532,true
470042,21181,13532,true
470203,21347,11162,true
470217,21347,13209,true
470162,21345,11270,true
470163,21345,11269,true
470418,21356,13247,true
470430,21356,11202,true
470589,21363,13523,true
470595,21363,13524,true
472633,20592,13537,true
472634,20593,13537,true
472635,20594,13537,true
472636,20595,13537,true
472637,20596,13537,true
472638,20597,13537,true
472639,20598,13537,false
474782,20599,13721,true
474783,20600,13721,true
474784,20601,13721,true
474785,20602,13721,true
474786,20603,13721,true
474787,20604,13721,true
474788,20605,13721,false
474963,19543,13743,true
474964,19538,13743,true
474965,19539,13743,true
474966,19540,13743,true
474967,19541,13743,true
474968,19542,13743,true
474969,19544,13743,true
475009,19361,13747,true
475010,19357,13747,true
475011,19358,13747,true
475012,19359,13747,true
475013,19360,13747,true
475014,19362,13747,true
475015,19363,13747,true
475192,21579,13240,true
475193,21579,13229,true
475194,21579,13532,true
475195,21579,13224,true
475196,21579,13223,true
475197,21579,13222,true
475198,21579,13243,true
475199,21579,13242,true
475200,21579,13239,true
475201,21579,13234,true
475202,21579,13233,true
475203,21579,13232,true
475204,21579,13231,true
475205,21579,13228,true
475206,21579,13226,true
475207,21579,13225,true
475208,21579,13241,true
475209,21579,13237,true
475210,21579,13235,true
475211,21579,13230,true
475212,21579,13227,true
475213,21579,13236,true
475214,21579,13238,true
475368,21175,13779,true
475369,21176,13779,true
475370,21177,13779,true
475371,21178,13779,true
475372,21179,13779,true
475373,21180,13779,true
475374,21181,13779,true
475375,21579,13779,true
476827,20455,14084,true
476828,20456,14084,true
476829,20457,14084,true
476830,20458,14084,true
476831,20459,14084,true
476832,20460,14084,true
476833,20461,14084,false
476834,20462,14084,true
476835,20455,14085,true
476836,20456,14085,true
476837,20457,14085,true
476838,20458,14085,true
476839,20459,14085,true
476840,20460,14085,true
476841,20461,14085,true
476842,20462,14085,false
476843,20455,14086,true
476844,20456,14086,true
476845,20457,14086,true
476846,20458,14086,true
476847,20459,14086,true
476848,20460,14086,true
476849,20461,14086,false
476850,20462,14086,true
476851,20455,14087,true
476852,20456,14087,true
476853,20457,14087,true
476854,20458,14087,true
476855,20459,14087,true
476856,20460,14087,true
476857,20461,14087,true
476858,20462,14087,false
476859,20455,14088,true
476860,20456,14088,true
476861,20457,14088,true
476862,20458,14088,true
476863,20459,14088,true
476864,20460,14088,true
476865,20461,14088,true
476866,20462,14088,false
476867,20455,14089,true
476868,20456,14089,true
476869,20457,14089,true
476870,20458,14089,true
476871,20459,14089,true
476872,20460,14089,true
476873,20461,14089,true
476874,20462,14089,false
476875,20455,14090,true
476876,20456,14090,true
476877,20457,14090,true
476878,20458,14090,true
476879,20459,14090,true
476880,20460,14090,true
476881,20461,14090,false
476882,20462,14090,true
476883,20455,14091,true
476884,20456,14091,true
476885,20457,14091,true
476886,20458,14091,true
476887,20459,14091,true
476888,20460,14091,true
476889,20461,14091,false
476890,20462,14091,true
476891,20439,14092,true
476892,20440,14092,true
476893,20441,14092,true
476894,20442,14092,true
476895,20443,14092,true
476896,20444,14092,true
476897,20445,14092,true
476898,20446,14092,false
476899,20439,14093,true
476900,20440,14093,true
476901,20441,14093,true
476902,20442,14093,true
476903,20443,14093,true
476904,20444,14093,true
476905,20445,14093,false
476906,20446,14093,true
476907,20439,14094,true
476908,20440,14094,true
476909,20441,14094,true
476910,20442,14094,true
476911,20443,14094,true
476912,20444,14094,true
476913,20445,14094,false
476914,20446,14094,true
476945,19233,14098,true
476946,19232,14098,true
476947,19234,14098,true
476948,19235,14098,true
476949,19236,14098,true
476950,19237,14098,true
476951,19238,14098,true
476952,19239,14098,true
476953,20599,14099,true
476954,20600,14099,true
476955,20601,14099,true
476956,20602,14099,true
476957,20603,14099,true
476958,20604,14099,true
476959,20605,14099,false
424276,19349,12009,false
424294,19349,11991,true
422437,19249,11892,true
422440,19249,11889,true
422421,19249,11908,true
485691,23049,13537,true
485717,23050,13537,true
485769,23052,13537,true
485743,23051,13537,false
485795,23053,13537,true
485847,23055,13537,true
485873,23056,13537,true
485899,23057,13537,true
485925,23058,13524,true
485931,23058,14099,true
485934,23058,13523,true
485942,23058,13721,true
485951,23059,13524,true
485957,23059,14099,true
485960,23059,13523,true
485968,23059,13721,true
486003,23061,13524,true
486009,23061,14099,true
486012,23061,13523,true
486020,23061,13721,true
486029,23062,13524,true
486035,23062,14099,true
486038,23062,13523,true
485983,23060,14099,true
485994,23060,13721,false
485977,23060,13524,true
486046,23062,13721,true
486081,23064,13524,true
486087,23064,14099,true
486090,23064,13523,true
486098,23064,13721,true
486107,23065,13524,true
486113,23065,14099,true
486116,23065,13523,true
486124,23065,13721,true
486133,23066,13524,true
486139,23066,14099,true
486142,23066,13523,true
486150,23066,13721,true
486179,23067,13247,false
486187,23067,11202,false
486210,23068,13247,true
486218,23068,11202,true
486241,23069,13247,true
486249,23069,11202,true
486272,23070,13247,true
486280,23070,11202,true
486303,23071,13247,true
486311,23071,11202,true
486334,23072,13247,true
486342,23072,11202,true
486365,23073,13247,true
486373,23073,11202,true
486396,23074,13247,true
486404,23074,11202,true
486427,23075,13247,true
486435,23075,11202,true
486703,23085,11270,true
486717,23085,11269,true
486727,23086,11270,true
486741,23086,11269,true
486751,23087,11270,true
486765,23087,11269,true
486775,23088,11270,true
486789,23088,11269,true
486799,23089,11270,true
486813,23089,11269,true
486823,23090,11270,true
486837,23090,11269,true
486847,23091,11270,true
486861,23091,11269,true
486871,23092,11270,true
486885,23092,11269,true
486909,23093,11269,false
486895,23093,11270,false
487131,23103,11162,true
487132,23103,13743,true
487133,23103,13209,true
487155,23104,11162,true
487156,23104,13743,true
487157,23104,13209,true
487179,23105,11162,true
487180,23105,13743,true
487181,23105,13209,true
487203,23106,11162,true
487204,23106,13743,true
487205,23106,13209,true
487227,23107,11162,true
487228,23107,13743,true
487229,23107,13209,true
487251,23108,11162,true
487252,23108,13743,true
487253,23108,13209,true
487275,23109,11162,true
487276,23109,13743,true
487277,23109,13209,true
487299,23110,11162,true
487300,23110,13743,true
487301,23110,13209,true
487323,23111,11162,false
487324,23111,13743,false
487325,23111,13209,false
487328,23112,12050,true
487329,23112,12049,true
487330,23112,12048,true
487331,23112,12047,true
487332,23112,13747,true
487333,23112,12044,true
487334,23112,12042,true
487335,23112,12034,true
487336,23112,12033,true
487337,23112,12031,true
487338,23112,12032,true
487339,23112,12027,true
487340,23112,12026,true
487341,23112,12024,true
487342,23112,12046,true
487343,23112,12045,true
487344,23112,12039,true
487345,23112,12030,true
487346,23112,13509,true
487347,23112,12029,true
487348,23112,12028,true
487349,23112,12043,true
487350,23112,12040,true
487351,23112,12038,true
487352,23112,12037,true
487353,23112,12036,true
487354,23112,12035,true
487355,23112,12041,true
487356,23112,12025,true
487357,23113,12050,true
487358,23113,12049,true
487359,23113,12048,true
487360,23113,12047,true
487361,23113,13747,true
487362,23113,12044,true
487363,23113,12042,true
487364,23113,12034,true
487365,23113,12033,true
487366,23113,12031,true
487367,23113,12032,true
487368,23113,12027,true
487369,23113,12026,true
487370,23113,12024,true
487371,23113,12046,true
487372,23113,12045,true
487373,23113,12039,true
487374,23113,12030,true
487375,23113,13509,true
487376,23113,12029,true
487377,23113,12028,true
487378,23113,12043,true
487379,23113,12040,true
487380,23113,12038,true
487381,23113,12037,true
487382,23113,12036,true
487383,23113,12035,true
487384,23113,12041,true
487385,23113,12025,true
487386,23114,12050,true
487387,23114,12049,true
487388,23114,12048,true
487389,23114,12047,true
487390,23114,13747,true
487391,23114,12044,true
487392,23114,12042,true
487393,23114,12034,true
487394,23114,12033,true
487395,23114,12031,true
487396,23114,12032,true
487397,23114,12027,true
487398,23114,12026,true
487399,23114,12024,true
487400,23114,12046,true
487401,23114,12045,true
487402,23114,12039,true
487403,23114,12030,true
487404,23114,13509,true
487405,23114,12029,true
487406,23114,12028,true
487407,23114,12043,true
487408,23114,12040,true
487409,23114,12038,true
487410,23114,12037,true
487411,23114,12036,true
487412,23114,12035,true
487413,23114,12041,true
487414,23114,12025,true
487415,23115,12050,true
487416,23115,12049,true
487417,23115,12048,true
487418,23115,12047,true
487419,23115,13747,true
487420,23115,12044,true
487421,23115,12042,true
487422,23115,12034,true
487423,23115,12033,true
487424,23115,12031,true
487425,23115,12032,true
487426,23115,12027,true
487427,23115,12026,true
487428,23115,12024,true
487429,23115,12046,true
487430,23115,12045,true
487431,23115,12039,true
487432,23115,12030,true
487433,23115,13509,true
487434,23115,12029,true
487435,23115,12028,true
487436,23115,12043,true
487437,23115,12040,true
487438,23115,12038,true
487439,23115,12037,true
487440,23115,12036,true
487441,23115,12035,true
487442,23115,12041,true
487443,23115,12025,true
487444,23116,12050,true
487445,23116,12049,true
487446,23116,12048,true
487447,23116,12047,true
487448,23116,13747,true
487449,23116,12044,true
487450,23116,12042,true
487451,23116,12034,true
487452,23116,12033,true
487453,23116,12031,true
487454,23116,12032,true
487455,23116,12027,true
487456,23116,12026,true
487457,23116,12024,true
487458,23116,12046,true
487459,23116,12045,true
487460,23116,12039,true
487461,23116,12030,true
487462,23116,13509,true
487463,23116,12029,true
487464,23116,12028,true
487465,23116,12043,true
487466,23116,12040,true
487467,23116,12038,true
487468,23116,12037,true
487469,23116,12036,true
487470,23116,12035,true
487471,23116,12041,true
487472,23116,12025,true
487473,23117,12050,true
487474,23117,12049,true
487475,23117,12048,true
487476,23117,12047,true
487477,23117,13747,true
487478,23117,12044,true
487479,23117,12042,true
487480,23117,12034,true
487481,23117,12033,true
487482,23117,12031,true
487483,23117,12032,true
487484,23117,12027,true
487485,23117,12026,true
487486,23117,12024,true
487487,23117,12046,true
487488,23117,12045,true
487489,23117,12039,true
487490,23117,12030,true
487491,23117,13509,true
487492,23117,12029,true
487493,23117,12028,true
487494,23117,12043,true
487495,23117,12040,true
487496,23117,12038,true
487497,23117,12037,true
487498,23117,12036,true
487499,23117,12035,true
487500,23117,12041,true
487501,23117,12025,true
487502,23118,12050,true
487503,23118,12049,true
487504,23118,12048,true
487505,23118,12047,true
487506,23118,13747,true
487507,23118,12044,true
487508,23118,12042,true
487509,23118,12034,true
487510,23118,12033,true
487511,23118,12031,true
487512,23118,12032,true
487513,23118,12027,true
487514,23118,12026,true
487515,23118,12024,true
487516,23118,12046,true
487517,23118,12045,true
487518,23118,12039,true
487519,23118,12030,true
487520,23118,13509,true
487521,23118,12029,true
487522,23118,12028,true
487523,23118,12043,true
487524,23118,12040,true
487525,23118,12038,true
487526,23118,12037,true
487527,23118,12036,true
487528,23118,12035,true
487529,23118,12041,true
487530,23118,12025,true
487535,23119,13747,false
487537,23119,12042,false
487539,23119,12033,false
487540,23119,12031,false
487531,23119,12050,true
487536,23119,12044,true
487534,23119,12047,true
487532,23119,12049,true
487541,23119,12032,false
487544,23119,12024,false
487547,23119,12039,false
487549,23119,13509,false
487550,23119,12029,false
487551,23119,12028,false
487553,23119,12040,false
487554,23119,12038,false
487555,23119,12037,false
487556,23119,12036,false
487557,23119,12035,false
487558,23119,12041,false
487559,23119,12025,false
487560,23120,12050,true
487561,23120,12049,true
487562,23120,12048,true
487563,23120,12047,true
487564,23120,13747,true
487565,23120,12044,true
487566,23120,12042,true
487567,23120,12034,true
487568,23120,12033,true
487569,23120,12031,true
487570,23120,12032,true
487571,23120,12027,true
487572,23120,12026,true
487573,23120,12024,true
487574,23120,12046,true
487575,23120,12045,true
487576,23120,12039,true
487577,23120,12030,true
487578,23120,13509,true
487579,23120,12029,true
487580,23120,12028,true
487581,23120,12043,true
487582,23120,12040,true
487583,23120,12038,true
487584,23120,12037,true
487585,23120,12036,true
487586,23120,12035,true
487587,23120,12041,true
487588,23120,12025,true
487589,23121,12155,true
487590,23121,12154,true
487591,23121,12153,true
487592,23121,12152,true
487593,23121,12151,true
487594,23121,12150,true
487595,23121,12149,true
487596,23121,12148,true
487597,23121,12147,true
487598,23121,12146,true
487599,23121,12145,true
487600,23121,12143,true
487601,23121,12140,true
487602,23121,12139,true
487603,23121,12137,true
487604,23121,12134,true
487605,23121,12135,true
487606,23121,12136,true
487607,23121,12161,true
487608,23121,12156,true
487609,23121,12160,true
487610,23121,12158,true
487611,23121,12157,true
487612,23121,12162,true
487613,23121,12159,true
487614,23121,12138,true
487615,23121,12144,true
487616,23121,12142,true
487617,23121,12141,true
487618,23122,12155,true
487619,23122,12154,true
487620,23122,12153,true
487621,23122,12152,true
487622,23122,12151,true
487623,23122,12150,true
487624,23122,12149,true
487625,23122,12148,true
487626,23122,12147,true
487627,23122,12146,true
487628,23122,12145,true
487629,23122,12143,true
487630,23122,12140,true
487631,23122,12139,true
487632,23122,12137,true
487633,23122,12134,true
487634,23122,12135,true
487635,23122,12136,true
487636,23122,12161,true
487637,23122,12156,true
487638,23122,12160,true
487639,23122,12158,true
487640,23122,12157,true
487641,23122,12162,true
487642,23122,12159,true
487643,23122,12138,true
487644,23122,12144,true
487645,23122,12142,true
487646,23122,12141,true
487647,23123,12155,true
487648,23123,12154,true
487649,23123,12153,true
487650,23123,12152,true
487651,23123,12151,true
487652,23123,12150,true
487653,23123,12149,true
487654,23123,12148,true
487655,23123,12147,true
487656,23123,12146,true
487657,23123,12145,true
487658,23123,12143,true
487659,23123,12140,true
487660,23123,12139,true
487661,23123,12137,true
487662,23123,12134,true
487663,23123,12135,true
487664,23123,12136,true
487665,23123,12161,true
487666,23123,12156,true
487667,23123,12160,true
487668,23123,12158,true
487669,23123,12157,true
487670,23123,12162,true
487671,23123,12159,true
487672,23123,12138,true
487673,23123,12144,true
487674,23123,12142,true
487675,23123,12141,true
487676,23124,12155,true
487546,23119,12045,true
487542,23119,12027,true
487548,23119,12030,true
487545,23119,12046,true
487677,23124,12154,true
487678,23124,12153,true
487679,23124,12152,true
487680,23124,12151,true
487681,23124,12150,true
487682,23124,12149,true
487683,23124,12148,true
487684,23124,12147,true
487685,23124,12146,true
487686,23124,12145,true
487687,23124,12143,true
487688,23124,12140,true
487689,23124,12139,true
487690,23124,12137,true
487691,23124,12134,true
487692,23124,12135,true
487693,23124,12136,true
487694,23124,12161,true
487695,23124,12156,true
487696,23124,12160,true
487697,23124,12158,true
487698,23124,12157,true
487699,23124,12162,true
487700,23124,12159,true
487701,23124,12138,true
487702,23124,12144,true
487703,23124,12142,true
487704,23124,12141,true
487705,23125,12155,true
487706,23125,12154,true
487707,23125,12153,true
487708,23125,12152,true
487709,23125,12151,true
487710,23125,12150,true
487711,23125,12149,true
487712,23125,12148,true
487713,23125,12147,true
487714,23125,12146,true
487715,23125,12145,true
487716,23125,12143,true
487717,23125,12140,true
487718,23125,12139,true
487719,23125,12137,true
487720,23125,12134,true
487721,23125,12135,true
487722,23125,12136,true
487723,23125,12161,true
487724,23125,12156,true
487725,23125,12160,true
487726,23125,12158,true
487727,23125,12157,true
487728,23125,12162,true
487729,23125,12159,true
487730,23125,12138,true
487731,23125,12144,true
487732,23125,12142,true
487733,23125,12141,true
487734,23126,12155,true
487735,23126,12154,true
487736,23126,12153,true
487737,23126,12152,true
487738,23126,12151,true
487739,23126,12150,true
487740,23126,12149,true
487741,23126,12148,true
487742,23126,12147,true
487743,23126,12146,true
487744,23126,12145,true
487745,23126,12143,true
487746,23126,12140,true
487747,23126,12139,true
487748,23126,12137,true
487749,23126,12134,true
487750,23126,12135,true
487751,23126,12136,true
487752,23126,12161,true
487753,23126,12156,true
487754,23126,12160,true
487755,23126,12158,true
487756,23126,12157,true
487757,23126,12162,true
487758,23126,12159,true
487759,23126,12138,true
487760,23126,12144,true
487761,23126,12142,true
487762,23126,12141,true
487763,23127,12155,true
487764,23127,12154,true
487765,23127,12153,true
487766,23127,12152,true
487767,23127,12151,true
487768,23127,12150,true
487769,23127,12149,true
487770,23127,12148,true
487771,23127,12147,true
487772,23127,12146,true
487773,23127,12145,true
487774,23127,12143,true
487775,23127,12140,true
487776,23127,12139,true
487777,23127,12137,true
487778,23127,12134,true
487779,23127,12135,true
487780,23127,12136,true
487781,23127,12161,true
487782,23127,12156,true
487783,23127,12160,true
487784,23127,12158,true
487785,23127,12157,true
487786,23127,12162,true
487787,23127,12159,true
487788,23127,12138,true
487789,23127,12144,true
487790,23127,12142,true
487791,23127,12141,true
487804,23128,12140,false
487807,23128,12134,false
487803,23128,12143,true
487809,23128,12136,true
487800,23128,12147,true
487796,23128,12151,true
487799,23128,12148,false
487795,23128,12152,true
487798,23128,12149,false
487797,23128,12150,false
487811,23128,12156,false
487794,23128,12153,true
487792,23128,12155,true
487812,23128,12160,true
487806,23128,12137,true
487802,23128,12145,true
487793,23128,12154,true
487801,23128,12146,false
487816,23128,12159,false
487820,23128,12141,false
487821,23129,12155,true
487822,23129,12154,true
487823,23129,12153,true
487824,23129,12152,true
487825,23129,12151,true
487826,23129,12150,true
487827,23129,12149,true
487828,23129,12148,true
487829,23129,12147,true
487830,23129,12146,true
487831,23129,12145,true
487832,23129,12143,true
487833,23129,12140,true
487834,23129,12139,true
487835,23129,12137,true
487836,23129,12134,true
487837,23129,12135,true
487838,23129,12136,true
487839,23129,12161,true
487840,23129,12156,true
487841,23129,12160,true
487842,23129,12158,true
487843,23129,12157,true
487844,23129,12162,true
487845,23129,12159,true
487846,23129,12138,true
487847,23129,12144,true
487848,23129,12142,true
487849,23129,12141,true
487850,23130,12248,true
487851,23130,12241,true
487852,23130,12240,true
487853,23130,12250,true
487854,23130,12249,true
487855,23130,12247,true
487856,23130,12244,true
487857,23130,12243,true
487858,23130,12242,true
487859,23130,12239,true
487860,23130,12238,true
487861,23130,12237,true
487862,23130,12236,true
487863,23130,12235,true
487864,23130,12234,true
487865,23130,12233,true
487866,23130,12232,true
487867,23130,12229,true
487868,23130,12228,true
487869,23130,12227,true
487870,23130,12226,true
487871,23130,12225,true
487872,23130,12224,true
487873,23130,12230,true
487874,23130,12246,true
487875,23130,12245,true
487876,23130,12231,true
487877,23130,12251,true
487878,23130,13510,true
487879,23131,12248,true
487880,23131,12241,true
487881,23131,12240,true
487882,23131,12250,true
487883,23131,12249,true
487884,23131,12247,true
487885,23131,12244,true
487886,23131,12243,true
487887,23131,12242,true
487888,23131,12239,true
487889,23131,12238,true
487890,23131,12237,true
487891,23131,12236,true
487892,23131,12235,true
487893,23131,12234,true
487894,23131,12233,true
487895,23131,12232,true
487896,23131,12229,true
487897,23131,12228,true
487898,23131,12227,true
487899,23131,12226,true
487900,23131,12225,true
487901,23131,12224,true
487902,23131,12230,true
487903,23131,12246,true
487904,23131,12245,true
487905,23131,12231,true
487906,23131,12251,true
487907,23131,13510,true
487908,23132,12248,true
487909,23132,12241,true
487910,23132,12240,true
487911,23132,12250,true
487912,23132,12249,true
487913,23132,12247,true
487914,23132,12244,true
487915,23132,12243,true
487916,23132,12242,true
487917,23132,12239,true
487918,23132,12238,true
487919,23132,12237,true
487920,23132,12236,true
487921,23132,12235,true
487922,23132,12234,true
487923,23132,12233,true
487924,23132,12232,true
487925,23132,12229,true
487926,23132,12228,true
487927,23132,12227,true
487928,23132,12226,true
487929,23132,12225,true
487930,23132,12224,true
487931,23132,12230,true
487932,23132,12246,true
487933,23132,12245,true
487934,23132,12231,true
487935,23132,12251,true
487936,23132,13510,true
487937,23133,12248,true
487938,23133,12241,true
487939,23133,12240,true
487940,23133,12250,true
487941,23133,12249,true
487942,23133,12247,true
487943,23133,12244,true
487944,23133,12243,true
487945,23133,12242,true
487946,23133,12239,true
487947,23133,12238,true
487948,23133,12237,true
487818,23128,12144,false
487813,23128,12158,false
487815,23128,12162,true
487819,23128,12142,false
487949,23133,12236,true
487950,23133,12235,true
487951,23133,12234,true
487952,23133,12233,true
487953,23133,12232,true
487954,23133,12229,true
487955,23133,12228,true
487956,23133,12227,true
487957,23133,12226,true
487958,23133,12225,true
487959,23133,12224,true
487960,23133,12230,true
487961,23133,12246,true
487962,23133,12245,true
487963,23133,12231,true
487964,23133,12251,true
487965,23133,13510,true
487966,23134,12248,true
487967,23134,12241,true
487968,23134,12240,true
487969,23134,12250,true
487970,23134,12249,true
487971,23134,12247,true
487972,23134,12244,true
487973,23134,12243,true
487974,23134,12242,true
487975,23134,12239,true
487976,23134,12238,true
487977,23134,12237,true
487978,23134,12236,true
487979,23134,12235,true
487980,23134,12234,true
487981,23134,12233,true
487982,23134,12232,true
487983,23134,12229,true
487984,23134,12228,true
487985,23134,12227,true
487986,23134,12226,true
487987,23134,12225,true
487988,23134,12224,true
487989,23134,12230,true
487990,23134,12246,true
487991,23134,12245,true
487992,23134,12231,true
487993,23134,12251,true
487994,23134,13510,true
487995,23135,12248,true
487996,23135,12241,true
487997,23135,12240,true
487998,23135,12250,true
487999,23135,12249,true
488000,23135,12247,true
488001,23135,12244,true
488002,23135,12243,true
488003,23135,12242,true
488004,23135,12239,true
488005,23135,12238,true
488006,23135,12237,true
488007,23135,12236,true
488008,23135,12235,true
488009,23135,12234,true
488010,23135,12233,true
488011,23135,12232,true
488012,23135,12229,true
488013,23135,12228,true
488014,23135,12227,true
488015,23135,12226,true
488016,23135,12225,true
488017,23135,12224,true
488018,23135,12230,true
488019,23135,12246,true
488020,23135,12245,true
488021,23135,12231,true
488022,23135,12251,true
488023,23135,13510,true
488024,23136,12248,true
488025,23136,12241,true
488026,23136,12240,true
488027,23136,12250,true
488028,23136,12249,true
488029,23136,12247,true
488030,23136,12244,true
488031,23136,12243,true
488032,23136,12242,true
488033,23136,12239,true
488034,23136,12238,true
488035,23136,12237,true
488036,23136,12236,true
488037,23136,12235,true
488038,23136,12234,true
488039,23136,12233,true
488040,23136,12232,true
488041,23136,12229,true
488042,23136,12228,true
488043,23136,12227,true
488044,23136,12226,true
488045,23136,12225,true
488046,23136,12224,true
488047,23136,12230,true
488048,23136,12246,true
488049,23136,12245,true
488050,23136,12231,true
488051,23136,12251,true
488052,23136,13510,true
488053,23137,12248,false
488055,23137,12240,false
488061,23137,12242,false
488063,23137,12238,false
488064,23137,12237,false
488067,23137,12234,false
488068,23137,12233,false
488069,23137,12232,false
488073,23137,12226,false
488076,23137,12230,false
488080,23137,12251,false
488081,23137,13510,false
488082,23138,12248,true
488083,23138,12241,true
488084,23138,12240,true
488070,23137,12229,false
488065,23137,12236,false
488054,23137,12241,false
488058,23137,12247,false
488057,23137,12249,false
488056,23137,12250,false
488060,23137,12243,false
488062,23137,12239,false
488072,23137,12227,false
488079,23137,12231,false
488071,23137,12228,false
488059,23137,12244,false
488074,23137,12225,false
488078,23137,12245,false
488085,23138,12250,true
488086,23138,12249,true
488087,23138,12247,true
488088,23138,12244,true
488089,23138,12243,true
488090,23138,12242,true
488091,23138,12239,true
488092,23138,12238,true
488093,23138,12237,true
488094,23138,12236,true
488095,23138,12235,true
488096,23138,12234,true
488097,23138,12233,true
488098,23138,12232,true
488099,23138,12229,true
488100,23138,12228,true
488101,23138,12227,true
488102,23138,12226,true
488103,23138,12225,true
488104,23138,12224,true
488105,23138,12230,true
488106,23138,12246,true
488107,23138,12245,true
488108,23138,12231,true
488109,23138,12251,true
488110,23138,13510,true
512882,24217,11860,true
512883,24217,11858,true
512884,24217,11855,true
512885,24217,11852,true
512886,24217,11850,true
512887,24217,11847,true
512888,24217,11849,true
512889,24217,11851,true
512890,24217,11853,true
512891,24217,11863,true
512892,24217,11862,true
512893,24217,11859,true
512894,24217,11854,true
512895,24217,11848,true
512896,24217,11846,true
512897,24217,11845,true
512898,24217,11844,true
512899,24217,11857,true
512900,24217,11856,true
512901,24217,11861,true
512902,24218,11860,true
512903,24218,11858,true
512904,24218,11855,true
512905,24218,11852,true
512906,24218,11850,true
512907,24218,11847,true
512908,24218,11849,true
512909,24218,11851,true
512910,24218,11853,true
512911,24218,11863,true
512912,24218,11862,true
512913,24218,11859,true
512914,24218,11854,true
512915,24218,11848,true
512916,24218,11846,true
512917,24218,11845,true
512918,24218,11844,true
512919,24218,11857,true
512920,24218,11856,true
512921,24218,11861,true
512922,24219,11860,true
512923,24219,11858,true
512924,24219,11855,true
512925,24219,11852,true
512926,24219,11850,true
512927,24219,11847,true
512928,24219,11849,true
512929,24219,11851,true
512930,24219,11853,true
512931,24219,11863,true
512932,24219,11862,true
512933,24219,11859,true
512934,24219,11854,true
512935,24219,11848,true
512936,24219,11846,true
512937,24219,11845,true
512938,24219,11844,true
512939,24219,11857,true
512940,24219,11856,true
512941,24219,11861,true
512942,24220,11860,true
512943,24220,11858,true
512944,24220,11855,true
512945,24220,11852,true
512946,24220,11850,true
512947,24220,11847,true
512948,24220,11849,true
512949,24220,11851,true
512950,24220,11853,true
512951,24220,11863,true
512952,24220,11862,true
512953,24220,11859,true
512954,24220,11854,true
512955,24220,11848,true
512956,24220,11846,true
512957,24220,11845,true
512958,24220,11844,true
512959,24220,11857,true
512960,24220,11856,true
512961,24220,11861,true
512962,24221,11860,true
512963,24221,11858,true
512964,24221,11855,true
512965,24221,11852,true
512966,24221,11850,true
512967,24221,11847,true
512968,24221,11849,true
512969,24221,11851,true
512970,24221,11853,true
512971,24221,11863,true
512972,24221,11862,true
512973,24221,11859,true
512974,24221,11854,true
512975,24221,11848,true
512976,24221,11846,true
512977,24221,11845,true
512978,24221,11844,true
512979,24221,11857,true
512980,24221,11856,true
512981,24221,11861,true
512982,24222,11860,true
512983,24222,11858,true
512984,24222,11855,true
512985,24222,11852,true
512986,24222,11850,true
512987,24222,11847,true
512988,24222,11849,true
512989,24222,11851,true
512990,24222,11853,true
512991,24222,11863,true
512992,24222,11862,true
512993,24222,11859,true
512994,24222,11854,true
512995,24222,11848,true
512996,24222,11846,true
512997,24222,11845,true
512998,24222,11844,true
512999,24222,11857,true
513000,24222,11856,true
513001,24222,11861,true
513002,24223,11860,true
513003,24223,11858,true
513004,24223,11855,true
513005,24223,11852,true
513006,24223,11850,true
513007,24223,11847,true
513008,24223,11849,true
513009,24223,11851,true
513010,24223,11853,true
513011,24223,11863,true
513012,24223,11862,true
513013,24223,11859,true
513014,24223,11854,true
513015,24223,11848,true
513016,24223,11846,true
513017,24223,11845,true
513018,24223,11844,true
513019,24223,11857,true
513020,24223,11856,true
513021,24223,11861,true
513022,24224,11860,true
513023,24224,11858,true
513024,24224,11855,true
513025,24224,11852,true
513026,24224,11850,true
513027,24224,11847,true
513028,24224,11849,true
513029,24224,11851,true
513030,24224,11853,true
513031,24224,11863,true
513032,24224,11862,true
513033,24224,11859,true
513034,24224,11854,true
513035,24224,11848,true
513036,24224,11846,true
513037,24224,11845,true
513038,24224,11844,true
513039,24224,11857,true
513040,24224,11856,true
513041,24224,11861,true
513042,24225,11860,true
513043,24225,11858,true
513044,24225,11855,true
513045,24225,11852,true
513046,24225,11850,true
513047,24225,11847,true
513048,24225,11849,true
513049,24225,11851,true
513050,24225,11853,true
513051,24225,11863,true
513052,24225,11862,true
513053,24225,11859,true
513054,24225,11854,true
513055,24225,11848,true
513056,24225,11846,true
513057,24225,11845,true
513058,24225,11844,true
513059,24225,11857,true
513060,24225,11856,true
513061,24225,11861,true
513062,24226,11924,true
513063,24226,11923,true
513064,24226,11926,true
513065,24226,11927,true
513066,24226,11928,true
513067,24226,11937,true
513068,24226,11942,true
513069,24226,11941,true
513070,24226,11939,true
513071,24226,11935,true
513072,24226,11933,true
513073,24226,11932,true
513074,24226,11934,true
513075,24226,11925,true
513076,24226,11940,true
513077,24226,11938,true
513078,24226,11936,true
513079,24226,11931,true
513080,24226,11930,true
513081,24226,11929,true
513082,24227,11924,true
513083,24227,11923,true
513084,24227,11926,true
513085,24227,11927,true
513086,24227,11928,true
513087,24227,11937,true
